Date,USD/EUR,USD/JPY,USD/CZK,USD/GBP,USD/AUD,USD/BRL,USD/CNY,USD/ZAR,USD/CAD,USD/MXN,USD/ARS,USD/CHF,USD/INR,USD/VND,USD/ZMW,USD/IDR,USD/IQD,USD/IRR,Date.year,Date.month,Date.day-of-month,Date.day-of-week
2005-05-26,0.7933,107.72,24.2199,0.5458,1.3112,2.4088,8.2765,6.4876,1.2639,10.9355,2.8863,1.2264,43.48,15845.0,,9476.15,1471.9,7900.0,2005,5,26,4
2005-05-25,0.7945,107.55,24.1687,0.5471,1.3097,2.4282,8.2765,6.5778,1.2598,10.9675,2.8863,1.2291,43.485,15845.0,,9471.55,1471.65,7900.0,2005,5,25,3
2005-05-24,0.7946,107.62,24.1215,0.5466,1.3164,2.4269,8.2765,6.5435,1.2582,10.9655,2.8838,1.2303,43.495,15850.0,,9467.9,1471.65,7900.0,2005,5,24,2
2005-05-23,0.797,108.22,24.0716,0.5478,1.3249,2.4417,8.2765,6.525,1.2662,10.9565,2.8865,1.2351,43.39,15939.5,,9450.75,1473.45,7900.0,2005,5,23,1
2005-05-20,0.7915,107.67,23.8986,0.5454,1.3199,2.4485,8.2765,6.4037,1.2599,10.9675,2.885,1.2224,43.485,15840.0,,9449.8,1464.65,7900.0,2005,5,20,5
2005-05-19,0.7885,106.84,23.9079,0.5432,1.3131,2.4628,8.2765,6.4101,1.2601,10.9425,2.8835,1.2178,43.48,15838.0,,9440.2,1464.45,7900.0,2005,5,19,4
2005-05-18,0.7938,107.54,23.9824,0.5456,1.3236,2.4804,8.2765,6.4379,1.266,10.9935,2.884,1.2262,43.45,15850.0,,9430.15,1464.35,7900.0,2005,5,18,3
2005-05-17,0.7914,106.85,23.8397,0.5442,1.3228,2.4766,8.2765,6.375,1.2697,11.015,2.8875,1.2222,43.475,15840.0,,9469.8,1463.3,7900.0,2005,5,17,2
2005-05-16,0.7927,107.26,23.7129,0.5404,1.3125,2.4695,8.2765,6.3285,1.2651,11.0165,2.8975,1.2238,43.4,15820.0,,9469.5,1463.3,7900.0,2005,5,16,1
2005-05-13,0.787,106.77,23.4956,0.536,1.3059,2.4672,8.2765,6.2781,1.2514,11.002,2.894,1.2148,43.35,15840.0,,9472.75,1465.3,7900.0,2005,5,13,5
2005-05-12,0.781,105.77,23.3506,0.5343,1.291,2.455,8.2765,6.1875,1.2478,11.0065,2.896,1.2059,43.235,15845.0,,9459.9,1475.0,7900.0,2005,5,12,4
2005-05-11,0.7769,105.6,23.3131,0.5313,1.2884,2.4706,8.2765,6.169,1.2371,11.0435,2.891,1.2016,43.4,15845.0,,9452.5,1458.95,7900.0,2005,5,11,3
2005-05-10,0.7787,105.64,23.2929,0.531,1.2955,2.4493,8.2765,6.124,1.2389,10.965,2.8935,1.2056,43.48,15845.0,,9483.6,1459.85,7900.0,2005,5,10,2
2005-05-09,0.7802,105.15,23.255,0.529,1.2904,2.4695,8.2765,6.021,1.2418,10.9445,2.9005,1.2073,43.4,16036.0,,9492.8,1476.7,7900.0,2005,5,9,1
2005-05-06,0.7718,104.5,23.2149,0.5248,1.2812,2.464,8.2765,5.9497,1.2454,10.932,2.8975,1.1938,43.375,15850.0,,9510.0,1460.7,7900.0,2005,5,6,5
2005-05-05,0.7725,104.5,23.3948,0.5259,1.2811,2.466,8.2765,5.9869,1.246,10.9665,2.8965,1.1919,43.45,15850.0,,9512.1,1460.7,7900.0,2005,5,5,4
2005-05-04,0.7758,104.92,23.5371,0.5282,1.2911,2.4921,8.2765,6.1044,1.2521,11.001,2.8965,1.1969,43.585,15830.0,,9530.0,1460.05,7900.0,2005,5,4,3
2005-05-03,0.7776,105.0,23.6346,0.528,1.2825,2.5095,8.2765,6.0851,1.2554,11.0445,2.899,1.1975,43.51,15835.0,,9524.3,1460.35,7900.0,2005,5,3,2
2005-05-02,0.7778,105.17,23.7505,0.5244,1.2811,2.5282,8.2765,6.09,1.2588,11.0405,2.909,1.1966,43.515,15835.0,,9570.3,1459.35,7900.0,2005,5,2,1
2005-04-29,0.7755,106.04,23.6003,0.5245,1.284,2.5295,8.2765,6.1368,1.2517,11.149,2.909,1.1929,43.71,15850.0,,9575.0,1460.45,7900.0,2005,4,29,5
2005-04-28,0.7732,105.86,23.3614,0.5247,1.2883,2.517,8.2765,6.0729,1.2494,11.0965,2.8975,1.1919,43.71,15835.0,,9565.2,1459.8,7900.0,2005,4,28,4
2005-04-27,0.7705,105.97,23.303,0.5248,1.2849,2.5355,8.2765,6.1074,1.2454,11.0875,2.8975,1.1876,43.685,15830.0,,9695.0,1459.8,7900.0,2005,4,27,3
2005-04-26,0.7694,105.65,23.2519,0.5233,1.2826,2.5223,8.2765,6.0443,1.2377,11.0575,2.9025,1.1875,43.705,15837.0,,9750.0,1459.8,7900.0,2005,4,26,2
2005-04-25,0.7654,105.37,23.18,0.5221,1.2788,2.5375,8.2765,6.0449,1.2322,11.0515,2.899,1.1809,43.735,15835.0,,9679.15,1459.3,7900.0,2005,4,25,1
2005-04-22,0.766,106.88,23.1204,0.5238,1.2884,2.55,8.2765,6.085,1.2391,11.037,2.8975,1.1828,43.74,15840.0,,9682.5,1459.55,7900.0,2005,4,22,5
2005-04-21,0.7637,106.78,23.1349,0.5209,1.2886,2.5605,8.2765,6.089,1.2396,11.068,2.899,1.1772,43.655,15845.0,,9574.85,1460.5,7900.0,2005,4,21,4
2005-04-20,0.7649,106.75,23.2438,0.5211,1.2959,2.5739,8.2765,6.1706,1.2377,11.073,2.9025,1.1795,43.7435,15830.0,,9564.85,1458.45,7900.0,2005,4,20,3
2005-04-19,0.7684,107.58,23.287,0.5255,1.303,2.6072,8.2765,6.2759,1.247,11.1195,2.91,1.1884,43.775,15830.0,,9570.0,1452.95,7900.0,2005,4,19,2
2005-04-18,0.7745,107.69,23.3719,0.5286,1.3015,2.6148,8.2765,6.2775,1.246,11.125,2.8987,1.2011,43.775,15830.0,,9533.2,1459.05,7900.0,2005,4,18,1
2005-04-15,0.7802,108.14,23.3395,0.5314,1.2981,2.5755,8.2765,6.2795,1.2421,11.1115,2.887,1.2133,43.74,15845.0,,9519.35,1459.05,7900.0,2005,4,15,5
2005-04-14,0.7746,107.39,23.1809,0.5281,1.2857,2.5609,8.2765,6.1175,1.2385,11.069,2.879,1.2004,43.735,15830.0,,9483.05,1459.85,7900.0,2005,4,14,4
2005-04-13,0.7741,107.71,23.1505,0.5287,1.2889,2.5735,8.2765,6.137,1.2384,11.0805,2.8925,1.1992,43.733,15835.0,,9496.95,1459.85,7900.0,2005,4,13,3
2005-04-12,0.7706,107.86,23.1052,0.5288,1.2899,2.5853,8.2765,6.1535,1.2331,11.101,2.8885,1.1933,43.645,15835.0,,9486.0,1458.9,7900.0,2005,4,12,2
2005-04-11,0.7736,108.3,23.2259,0.5303,1.296,2.585,8.2765,6.1605,1.2292,11.135,2.894,1.198,43.735,15731.5,,9491.25,1448.35,7900.0,2005,4,11,1
2005-04-08,0.7779,108.64,23.3192,0.5349,1.3045,2.595,8.2765,6.1256,1.2231,11.1835,2.8925,1.2072,43.734,15840.0,,9503.15,1460.4,7900.0,2005,4,8,5
2005-04-07,0.777,108.68,23.3015,0.5317,1.3073,2.6035,8.2765,6.1328,1.2222,11.216,2.904,1.2056,43.745,15836.0,,9484.25,1459.85,7900.0,2005,4,7,4
2005-04-06,0.7771,108.17,23.3319,0.5316,1.3002,2.6272,8.2765,6.1909,1.2176,11.244,2.9205,1.2051,43.77,15835.0,,9490.15,1459.75,7900.0,2005,4,6,3
2005-04-05,0.7784,108.29,23.3136,0.5332,1.3025,2.641,8.2765,6.2365,1.222,11.198,2.919,1.2096,43.755,15828.0,,9481.15,1459.55,7900.0,2005,4,5,2
2005-04-04,0.7758,107.66,23.1808,0.5317,1.2984,2.6588,8.2765,6.2271,1.2156,11.1825,2.9188,1.2044,43.585,15902.5,,9475.15,1466.55,7900.0,2005,4,4,1
2005-04-01,0.7714,107.22,23.1967,0.5292,1.2948,2.67,8.2765,6.2441,1.2096,11.172,2.916,1.1961,43.72,15835.0,,9470.0,1459.35,7900.0,2005,4,1,5
2005-03-31,0.7743,107.54,23.29,0.5323,1.2987,2.675,8.2765,6.2903,1.217,11.2195,2.9205,1.2,43.765,15838.0,,9514.7,1459.8,7900.0,2005,3,31,4
2005-03-30,0.774,107.56,23.3906,0.5337,1.2984,2.698,8.2765,6.3278,1.2125,11.2745,2.9255,1.202,43.792,15835.0,,9522.25,1459.5,7900.0,2005,3,30,3
2005-03-29,0.7758,107.21,23.3383,0.5359,1.3003,2.7269,8.2765,6.34,1.2192,11.305,2.92,1.2047,43.745,15835.0,,9450.35,1460.5,7900.0,2005,3,29,2
2005-03-28,0.7714,106.34,23.2501,0.5347,1.2959,2.7385,8.2765,6.2126,1.2182,11.2665,2.9155,1.2001,43.75,15827.5,,9416.55,1460.5,7900.0,2005,3,28,1
2005-03-25,0.7728,106.32,23.2631,0.5349,1.2959,2.74,8.2765,6.2313,1.2157,11.2745,2.9155,1.2014,43.718,15823.0,,9419.45,1460.5,7900.0,2005,3,25,5
2005-03-24,0.7707,106.1,23.1117,0.5354,1.2969,2.7437,8.2765,6.2201,1.2165,11.2865,2.9155,1.1973,43.77,15825.0,,9414.65,1460.5,7900.0,2005,3,24,4
2005-03-23,0.7641,105.59,22.8844,0.5305,1.2775,2.7425,8.2765,6.182,1.2091,11.241,2.909,1.1879,43.7,15819.0,,9410.25,1459.5,7900.0,2005,3,23,3
2005-03-22,0.7593,105.09,22.6314,0.5267,1.273,2.7225,8.2765,6.1152,1.2104,11.2465,2.916,1.1777,43.7,15813.0,,9415.0,1459.4,7900.0,2005,3,22,2
2005-03-21,0.7511,104.73,22.3213,0.5208,1.2594,2.716,8.2765,6.045,1.2027,11.1705,2.9175,1.1642,43.625,15820.0,,9362.5,1459.9,7900.0,2005,3,21,1
2005-03-18,0.7478,104.57,22.2546,0.5197,1.2615,2.7175,8.2765,6.045,1.2018,11.1925,2.9175,1.157,43.6,15798.0,,9362.6,1462.55,7900.0,2005,3,18,5
2005-03-17,0.7451,104.19,22.3109,0.519,1.2594,2.6525,8.2765,6.0717,1.2048,11.2245,2.9205,1.1525,43.555,15798.0,,9337.0,1462.55,7900.0,2005,3,17,4
2005-03-16,0.7512,104.5,22.3114,0.523,1.2651,2.6525,8.2765,6.118,1.2069,11.239,2.9175,1.1647,43.52,15807.5,,9355.2,1462.55,7900.0,2005,3,16,3
2005-03-15,0.748,104.92,22.0598,0.5225,1.2701,2.6525,8.2765,5.9692,1.2065,11.1585,2.9205,1.1595,43.5,15799.5,,9375.25,1462.55,7900.0,2005,3,15,2
2005-03-14,0.743,103.86,21.937,0.5191,1.2606,2.6525,8.2765,5.838,1.2055,11.066,2.9175,1.1502,43.495,15799.5,,9364.45,1462.55,7900.0,2005,3,14,1
2005-03-11,0.7444,104.04,21.9412,0.52,1.2627,2.6525,8.2765,5.8298,1.2041,11.0275,2.931,1.1529,43.525,15800.5,,9366.2,1462.2,7900.0,2005,3,11,5
2005-03-10,0.747,103.96,21.9591,0.5199,1.26,2.6525,8.2765,5.7626,1.2056,11.018,2.931,1.1589,43.6,15829.0,,9339.55,1464.2,7900.0,2005,3,10,4
2005-03-09,0.7495,104.74,22.1479,0.5186,1.2537,2.6525,8.2765,5.7976,1.2145,10.984,2.9295,1.1616,43.605,15809.5,,9385.15,1448.85,7900.0,2005,3,9,3
2005-03-08,0.7569,105.17,22.3457,0.5225,1.2613,2.6525,8.2765,5.85,1.2293,11.025,2.936,1.1754,43.66,15802.0,,9330.65,1448.85,7900.0,2005,3,8,2
2005-03-07,0.7552,104.74,22.4349,0.5199,1.2646,2.6525,8.2765,5.8546,1.2304,11.035,2.936,1.1688,43.655,15647.0,,9347.5,1448.85,7900.0,2005,3,7,1
2005-03-04,0.7627,105.27,22.5898,0.5242,1.2772,2.6355,8.2765,5.9642,1.2438,11.1185,2.95,1.1808,43.665,15813.0,,9290.8,1461.55,7900.0,2005,3,4,5
2005-03-03,0.7614,104.67,22.5449,0.5227,1.2763,2.639,8.2765,5.9111,1.2395,11.084,2.9575,1.1736,43.71,15803.0,,9277.85,1462.4,7900.0,2005,3,3,4
2005-03-02,0.7585,104.4,22.4537,0.5208,1.2719,2.6268,8.2765,5.8502,1.241,11.1145,2.9475,1.1655,43.66,15809.0,,9284.3,1462.95,7900.0,2005,3,2,3
2005-03-01,0.7552,104.54,22.4148,0.5203,1.262,2.637,8.2765,5.8326,1.2334,11.1015,2.9395,1.1615,43.65,15803.0,,9264.25,1461.65,7900.0,2005,3,1,2
2005-02-28,0.7552,105.23,22.5128,0.5212,1.2715,2.637,8.2765,5.817,1.2392,11.08,2.9365,1.1621,43.675,15795.0,,9265.1,1463.85,7900.0,2005,2,28,1
2005-02-25,0.7573,105.41,22.6338,0.5233,1.2698,2.6155,8.2765,5.8227,1.2394,11.1195,2.9315,1.1688,43.625,15803.0,,9255.45,1463.75,7900.0,2005,2,25,5
2005-02-24,0.7569,104.9,22.6102,0.5237,1.2715,2.593,8.2765,5.7994,1.2379,11.0905,2.9235,1.1635,43.65,15798.0,,9209.5,1462.55,7900.0,2005,2,24,4
2005-02-23,0.7543,104.06,22.6909,0.5234,1.2591,2.5992,8.2765,5.7761,1.2249,11.0675,2.9135,1.1585,43.691,15795.0,,9198.05,1462.6,7900.0,2005,2,23,3
2005-02-22,0.7654,105.57,22.8757,0.5273,1.2669,2.5765,8.2765,5.9318,1.2337,11.072,2.9162,1.1824,43.77,15795.0,,9269.55,1462.45,7900.0,2005,2,22,2
2005-02-21,0.7659,105.68,22.8725,0.5279,1.2658,2.5765,8.2765,5.941,1.2318,11.083,2.9165,1.184,43.735,15793.0,,9255.0,1458.35,7900.0,2005,2,21,1
2005-02-18,0.7646,105.55,22.9797,0.5276,1.2692,2.565,8.2765,5.9332,1.2277,11.0855,2.9,1.1833,43.7,15785.0,,9290.15,1462.2,7900.0,2005,2,18,5
2005-02-17,0.7676,105.43,23.1065,0.5306,1.2741,2.586,8.2765,5.9711,1.2372,11.151,2.8955,1.1877,43.7,15800.0,,9287.45,1461.85,7900.0,2005,2,17,4
2005-02-16,0.7681,104.43,23.1394,0.5273,1.2715,2.5885,8.2765,5.9541,1.2306,11.1675,2.904,1.1904,43.81,15789.0,,9274.8,1462.15,7900.0,2005,2,16,3
2005-02-15,0.7716,105.16,23.2688,0.5296,1.2688,2.603,8.2765,6.046,1.234,11.1555,2.9075,1.1994,43.705,15799.0,,9247.1,1462.8,7900.0,2005,2,15,2
2005-02-14,0.7775,105.6,23.3516,0.5353,1.2738,2.603,8.2765,6.096,1.2373,11.145,2.9122,1.2104,43.745,15799.5,,9280.0,1461.65,7900.0,2005,2,14,1
2005-02-11,0.777,105.84,23.3274,0.535,1.2771,2.619,8.2765,6.1243,1.2422,11.1555,2.91,1.2082,43.77,15800.0,,9287.6,1462.85,7900.0,2005,2,11,5
2005-02-10,0.7809,105.68,23.4002,0.538,1.2979,2.603,8.2765,6.2242,1.2498,11.164,2.9105,1.2164,43.7,15800.0,,9286.65,1462.95,7900.0,2005,2,10,4
2005-02-09,0.7833,105.79,23.4619,0.5392,1.3049,2.6325,8.2765,6.2649,1.2475,11.2055,2.9175,1.2215,43.67,15795.0,,9290.35,1461.9,7900.0,2005,2,9,3
2005-02-08,0.7834,104.87,23.3621,0.5385,1.3028,2.6035,8.2765,6.2282,1.2557,11.1745,2.9215,1.2229,43.45,15791.0,,9226.05,1461.9,7900.0,2005,2,8,2
2005-02-07,0.7776,104.36,23.2537,0.5336,1.2982,2.613,8.2765,6.1723,1.2494,11.153,2.9288,1.212,43.35,15838.5,,9198.55,1466.3,7900.0,2005,2,7,1
2005-02-04,0.7707,104.46,23.1126,0.5313,1.2971,2.6073,8.2765,6.1322,1.2414,11.1615,2.9225,1.2019,43.35,15795.0,,9200.2,1463.4,7900.0,2005,2,4,5
2005-02-03,0.7672,103.73,23.014,0.5303,1.2849,2.6065,8.2765,6.0243,1.2377,11.148,2.9275,1.1921,43.41,15800.0,,9182.6,1462.15,7900.0,2005,2,3,4
2005-02-02,0.7666,103.67,23.0547,0.5309,1.2906,2.607,8.2765,6.0218,1.2361,11.1715,2.9205,1.1902,43.7,15805.0,,9234.35,1464.05,7900.0,2005,2,2,3
2005-02-01,0.7673,103.64,23.1433,0.5311,1.2904,2.647,8.2765,5.9924,1.2412,11.1915,2.9225,1.1892,43.65,15787.0,,9165.2,1464.05,7900.0,2005,2,1,2
2005-01-31,0.7673,103.49,23.1781,0.5299,1.2927,2.647,8.2765,5.9515,1.2391,11.238,2.9257,1.1874,43.655,15791.0,,9150.1,1462.85,7900.0,2005,1,31,1
2005-01-28,0.7672,103.11,23.1069,0.5297,1.2879,2.67,8.2765,5.9357,1.2382,11.2965,2.9645,1.1851,43.73,15795.0,,9148.45,1462.8,7900.0,2005,1,28,5
2005-01-27,0.765,103.04,23.0805,0.5313,1.2908,2.6642,8.2765,5.936,1.234,11.2595,2.9215,1.1837,43.705,15785.0,,9139.0,1462.4,7900.0,2005,1,27,4
2005-01-26,0.771,104.11,23.1879,0.5366,1.3074,2.681,8.2765,5.9702,1.2361,11.2955,2.9175,1.1935,43.705,15790.0,,9148.15,1462.8,7900.0,2005,1,26,3
2005-01-25,0.7657,102.61,23.1714,0.5317,1.2988,2.6805,8.2765,5.9483,1.2243,11.2475,2.931,1.1832,43.655,15790.0,,9133.95,1463.5,7900.0,2005,1,25,2
2005-01-24,0.7665,102.8,23.2814,0.5325,1.3004,2.687,8.2765,5.9689,1.221,11.244,2.9265,1.1856,43.67,15703.0,,9150.05,1453.75,7900.0,2005,1,24,1
2005-01-21,0.7709,103.32,23.3339,0.5339,1.3176,2.7174,8.2765,6.065,1.2331,11.288,2.944,1.1892,43.72,15785.0,,9161.2,1462.95,7900.0,2005,1,21,5
2005-01-20,0.7689,102.81,23.2881,0.5343,1.3164,2.719,8.2765,6.0547,1.227,11.2165,2.9645,1.186,43.67,15787.0,,9157.05,1462.95,7900.0,2005,1,20,4
2005-01-19,0.7679,102.29,23.2822,0.5357,1.3236,2.718,8.2765,6.0857,1.2241,11.249,2.9375,1.1856,43.7,15785.0,,9155.25,1462.95,7900.0,2005,1,19,3
2005-01-18,0.7653,102.15,23.2152,0.5376,1.3186,2.699,8.2765,6.0398,1.2168,11.2285,2.9365,1.1832,43.6,15786.0,,9134.8,1462.95,7900.0,2005,1,18,2
2005-01-17,0.7633,102.0,23.1428,0.5348,1.3163,2.7015,8.2765,6.0415,1.2181,11.215,2.936,1.1807,43.595,15750.0,,9162.85,1462.95,7900.0,2005,1,17,1
2005-01-14,0.7564,102.42,22.9696,0.5312,1.3054,2.699,8.2765,6.0467,1.202,11.2165,2.9405,1.1716,43.655,15775.0,,9134.1,1462.95,7900.0,2005,1,14,5
2005-01-13,0.7539,102.39,22.9691,0.5289,1.3027,2.7,8.2765,5.9486,1.2003,11.17,2.9545,1.1672,43.574,15770.0,,9209.15,1462.95,7900.0,2005,1,13,4
2005-01-12,0.7626,103.37,23.1263,0.5326,1.3119,2.7215,8.2765,5.959,1.218,11.2195,2.96,1.1829,43.725,15775.0,,9280.15,1462.95,7900.0,2005,1,12,3
2005-01-11,0.7642,104.21,23.1892,0.533,1.3188,2.7042,8.2765,6.0031,1.2225,11.2495,2.9675,1.1818,43.89,15778.0,,9300.45,1462.95,7900.0,2005,1,11,2
2005-01-10,0.766,104.84,23.2038,0.5347,1.3231,2.712,8.2765,6.0918,1.2324,11.2715,2.962,1.185,43.915,15790.0,,9299.85,1462.95,7900.0,2005,1,10,1
2005-01-07,0.759,105.06,22.9837,0.5334,1.3148,2.727,8.2765,6.1279,1.2352,11.3775,2.965,1.1745,43.875,15789.0,,9312.55,1462.95,7900.0,2005,1,7,5
2005-01-06,0.7542,104.1,22.9198,0.531,1.3075,2.7143,8.2765,5.9305,1.2262,11.364,2.9755,1.1687,43.705,15780.0,,9298.3,1473.85,7900.0,2005,1,6,4
2005-01-05,0.7537,104.66,22.8243,0.5316,1.3074,2.719,8.2765,5.842,1.2228,11.392,2.964,1.1691,43.525,15778.0,,9300.15,1463.15,7900.0,2005,1,5,3
2005-01-04,0.7425,102.71,22.529,0.5251,1.2859,2.6735,8.2765,5.6544,1.2068,11.228,2.9695,1.1474,43.455,15775.0,,9283.0,1461.75,7900.0,2005,1,4,2
2005-01-03,0.7384,102.72,22.3881,0.521,1.2798,2.659,8.2765,5.6644,1.2014,11.1315,2.9753,1.141,43.395,15764.5,,9384.35,1461.75,7900.0,2005,1,3,1
2004-12-31,0.733,103.07,22.3711,0.5191,1.2823,2.659,8.2765,5.6521,1.2046,11.1735,2.9735,1.1316,43.705,15783.0,,9312.45,1461.75,7900.0,2004,12,31,5
2004-12-30,0.7353,103.9,22.4553,0.5216,1.292,2.669,8.2765,5.6625,1.2104,11.2505,2.9795,1.134,43.695,15785.0,,9316.75,1461.75,7900.0,2004,12,30,4
2004-12-29,0.7349,103.04,22.4671,0.5188,1.2836,2.6946,8.2765,5.622,1.2168,11.2385,2.967,1.1345,43.685,15785.0,,9329.15,1461.75,7900.0,2004,12,29,3
2004-12-28,0.7345,103.04,22.469,0.5169,1.286,2.687,8.2765,5.6103,1.219,11.1635,2.9595,1.1358,43.8,15780.0,,9284.25,1462.55,7900.0,2004,12,28,2
2004-12-27,0.7388,103.68,22.5829,0.5199,1.2995,2.701,8.2765,5.64,1.2298,11.1065,2.9545,1.1431,43.695,15775.0,,9257.15,1462.55,7900.0,2004,12,27,1
2004-12-24,0.7401,103.57,22.7254,0.5198,1.3042,2.7006,8.2765,5.6353,1.2325,11.1575,2.954,1.144,43.655,15777.0,,9266.9,1462.55,7900.0,2004,12,24,5
2004-12-23,0.7469,104.23,22.8318,0.5225,1.3094,2.7055,8.2765,5.6226,1.2415,11.1565,2.9615,1.153,43.83,15775.0,,9330.9,1462.55,7900.0,2004,12,23,4
2004-12-22,0.7478,104.35,22.8215,0.5187,1.3076,2.6998,8.2765,5.6728,1.2309,11.1785,2.9645,1.153,43.74,15784.0,,9318.1,1462.55,7900.0,2004,12,22,3
2004-12-21,0.7469,104.12,22.8168,0.5142,1.3092,2.6773,8.2765,5.7136,1.2294,11.1655,2.9675,1.1492,43.8895,15770.0,,9301.2,1462.45,7900.0,2004,12,21,2
2004-12-20,0.7501,103.94,22.9834,0.5142,1.3098,2.712,8.2765,5.784,1.2273,11.2075,2.9775,1.1546,43.975,15771.0,,9280.7,1462.45,7900.0,2004,12,20,1
2004-12-17,0.755,104.76,23.0172,0.5176,1.3208,2.741,8.2765,5.7982,1.2332,11.2555,2.988,1.1576,43.775,15780.0,,9273.45,1462.45,7900.0,2004,12,17,5
2004-12-16,0.746,104.26,22.8975,0.5146,1.3092,2.7355,8.2765,5.7322,1.2248,11.1825,2.975,1.1409,43.91,15772.0,,9255.6,1462.45,7900.0,2004,12,16,4
2004-12-15,0.7517,105.54,23.0312,0.5185,1.3219,2.7655,8.2765,5.7186,1.2354,11.2585,2.9795,1.1539,43.995,15765.0,,9309.0,1462.55,7900.0,2004,12,15,3
2004-12-14,0.7514,104.88,23.1352,0.5196,1.318,2.765,8.2765,5.7381,1.2283,11.264,2.9775,1.154,44.175,15771.0,,9279.9,1462.55,7900.0,2004,12,14,2
2004-12-13,0.7569,105.35,23.2103,0.5234,1.3346,2.775,8.2765,5.8136,1.2254,11.3355,2.9805,1.1618,44.655,15775.0,,9256.95,1462.55,7900.0,2004,12,13,1
2004-12-10,0.7509,104.55,23.1305,0.519,1.3259,2.78,8.2765,5.815,1.2206,11.2665,2.9765,1.1498,44.125,15768.0,,9168.5,1462.55,7900.0,2004,12,10,5
2004-12-09,0.7501,104.09,23.0327,0.5172,1.3197,2.757,8.2765,5.8531,1.2161,11.2495,2.9765,1.1496,43.855,15775.0,,9165.0,1462.55,7900.0,2004,12,9,4
2004-12-08,0.7446,102.87,22.9049,0.514,1.2913,2.748,8.2765,5.7917,1.2079,11.2055,2.9775,1.1405,43.66,15777.0,,9093.35,1454.85,7900.0,2004,12,8,3
2004-12-07,0.7463,103.22,22.9236,0.5159,1.2936,2.7191,8.2765,5.7485,1.2009,11.1525,2.9905,1.1418,43.54,15781.0,,9077.0,1454.85,7900.0,2004,12,7,2
2004-12-06,0.7436,102.02,23.0157,0.5145,1.2793,2.709,8.2765,5.7426,1.1916,11.1105,2.976,1.1317,44.075,15779.0,,9040.4,1454.85,7900.0,2004,12,6,1
2004-12-03,0.7536,103.22,23.2404,0.5196,1.2912,2.733,8.2765,5.8337,1.1942,11.1695,2.961,1.1512,44.1,15785.0,,9033.65,1454.85,7900.0,2004,12,3,5
2004-12-02,0.7506,102.66,23.251,0.5175,1.2872,2.711,8.2765,5.7798,1.1837,11.1435,2.94,1.1414,44.325,15771.0,,9000.3,1454.85,7900.0,2004,12,2,4
2004-12-01,0.7522,102.9,23.3343,0.5233,1.2956,2.719,8.2765,5.8206,1.186,11.2225,2.9435,1.1397,44.505,15773.0,,9025.55,1454.85,7900.0,2004,12,1,3
2004-11-30,0.7535,102.85,23.3411,0.5281,1.2755,2.747,8.2765,5.789,1.1864,11.2625,2.9475,1.1424,44.705,15784.0,,9006.2,1454.85,7900.0,2004,11,30,2
2004-11-29,0.7531,102.67,23.3504,0.5284,1.2655,2.737,8.2765,5.8324,1.1777,11.2545,2.9353,1.1405,44.975,15744.0,,9003.35,1454.85,7900.0,2004,11,29,1
2004-11-26,0.7548,102.56,23.4332,0.5294,1.2639,2.744,8.2765,5.9068,1.1776,11.2635,2.9435,1.1409,45.02,15779.5,,8955.6,1461.95,7900.0,2004,11,26,5
2004-11-25,0.7589,102.82,23.6072,0.5317,1.2689,2.754,8.2765,5.9315,1.1807,11.2795,2.9435,1.146,45.0,15779.0,,8969.8,1461.95,7900.0,2004,11,25,4
2004-11-24,0.7646,103.39,23.7572,0.5356,1.2729,2.743,8.2765,5.9838,1.1863,11.3385,2.939,1.159,45.045,15778.0,,8991.25,1461.15,7900.0,2004,11,24,3
2004-11-23,0.7667,103.21,23.8197,0.5378,1.2779,2.753,8.2765,6.0022,1.1867,11.3675,2.9555,1.1629,45.005,15769.0,,8993.15,1461.15,7900.0,2004,11,23,2
2004-11-22,0.7669,103.09,23.9233,0.5381,1.276,2.785,8.2765,6.0029,1.1934,11.372,2.9373,1.1602,45.075,15719.5,,8936.0,1461.15,7900.0,2004,11,22,1
2004-11-19,0.7715,104.23,24.0335,0.5402,1.2848,2.777,8.2765,6.0305,1.2058,11.3455,2.938,1.1706,45.025,15770.0,,9010.25,1462.55,7900.0,2004,11,19,5
2004-11-18,0.7673,103.98,24.0312,0.5381,1.2792,2.761,8.2765,5.9619,1.1933,11.3045,2.9385,1.1627,44.935,15757.0,,8995.45,1462.95,7900.0,2004,11,18,4
2004-11-17,0.7718,105.38,24.2254,0.5397,1.2944,2.785,8.2765,6.051,1.1957,11.3655,2.9634,1.1768,45.015,15755.0,,8996.55,1462.45,7900.0,2004,11,17,3
2004-11-16,0.7725,105.31,24.2728,0.5416,1.2931,2.79,8.2765,6.0435,1.2005,11.3765,2.97,1.1792,45.055,15756.0,,8998.3,1462.45,7900.0,2004,11,16,2
2004-11-15,0.77,105.57,24.3254,0.5387,1.2998,2.79,8.2765,6.1252,1.1931,11.3375,2.9575,1.1707,45.115,15697.5,,8982.35,1462.45,7900.0,2004,11,15,1
2004-11-12,0.7749,106.6,24.398,0.5428,1.3078,2.818,8.2765,6.1931,1.1959,11.4185,2.9695,1.1782,45.15,15745.0,,9065.9,1461.65,7900.0,2004,11,12,5
2004-11-11,0.7755,107.17,24.3867,0.5414,1.3163,2.826,8.2765,6.2154,1.194,11.4145,2.9695,1.1806,45.095,15745.0,,9041.9,1461.65,7900.0,2004,11,11,4
